loyalty_number,clv,enrollment_tenure_months,card_tier_encoded,salary_encoded,education_encoded,never_flew_flag,gender_Male,marital_status_Married,marital_status_Single,flights_3m,distance_3m,pts_earned_3m,pts_redeemed_3m,active_months_3m,flights_6m,distance_6m,pts_earned_6m,pts_redeemed_6m,active_months_6m,flights_12m,distance_12m,pts_earned_12m,pts_redeemed_12m,active_months_12m,flights_18m,distance_18m,pts_earned_18m,pts_redeemed_18m,active_months_18m,months_since_last_flight,flight_trend,redemption_ratio,seasons_flown,churn_label
390434,5995.41,21,2,78937.0,1,0,0,1,0,7,10200,10200.0,0,2,8,10913,10913.0,0,3,26,30474,30474.0,455,8,36,43510,43510.0,455,12,0.0,6,0.010457366122730407,4.0,0
644551,6005.03,68,2,68180.0,1,0,1,1,0,6,8904,8904.0,0,2,11,17959,17959.0,0,4,27,43990,43990.0,495,8,41,64902,64902.0,495,12,1.0,1,0.007626883609133771,4.0,0
300008,6005.21,50,2,51573.0,3,0,1,0,1,6,4189,4189.0,0,2,11,15397,15397.0,0,4,17,20271,20271.0,563,6,24,31715,31715.0,2119,9,0.0,1,0.06681381049976352,4.0,0
354002,6005.21,16,2,51573.0,3,0,1,0,1,3,4788,4788.0,0,1,5,7934,7934.0,0,2,17,25891,25891.0,933,6,21,34131,34131.0,933,8,0.0,1,0.02733585303682869,4.0,0
389387,6005.21,6,2,51573.0,3,0,1,0,1,0,0,0.0,0,0,2,1060,1060.0,0,1,2,1060,1060.0,0,1,2,1060,1060.0,0,1,5.0,-2,0.0,1.0,0
409768,6005.21,0,2,51573.0,3,0,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
515969,6005.21,67,2,51573.0,3,0,0,0,1,1,2472,2472.0,0,1,5,11500,11500.0,521,3,18,28328,28328.0,521,7,26,39938,39938.0,969,10,2.0,-3,0.024262607040913417,4.0,0
595027,6005.21,12,2,51573.0,3,0,0,0,1,11,10946,10946.0,0,3,12,12151,12151.0,0,4,24,28206,28206.0,0,9,24,28206,28206.0,0,9,0.0,10,0.0,4.0,0
642102,6005.21,34,2,51573.0,3,0,0,0,1,9,11970,11970.0,0,2,12,15390,15390.0,0,3,24,34811,34811.0,0,7,40,54789,54789.0,744,12,0.0,6,0.013579368121338226,4.0,0
109023,6005.85,35,2,81333.0,4,0,0,0,1,5,11605,11605.0,0,1,6,13433,13433.0,0,2,15,31877,31877.0,1190,4,23,44940,44940.0,1648,7,1.0,4,0.03667111704494882,3.0,0
199494,6005.85,0,2,81333.0,4,1,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
271987,6005.85,37,2,81333.0,4,1,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
351753,6005.85,6,2,81333.0,4,0,0,0,1,3,6489,6489.0,0,1,6,8226,8226.0,669,2,6,8226,8226.0,669,2,6,8226,8226.0,669,2,0.0,0,0.0813274981765135,2.0,0
408347,6005.85,0,2,81333.0,4,0,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
735770,6006.21,10,2,94479.0,3,0,0,1,0,8,9761,9761.0,0,3,12,19543,19543.0,363,5,18,30533,30533.0,363,7,18,30533,30533.0,363,7,0.0,4,0.011888776078341467,4.0,0
369141,6006.44,69,2,60797.0,3,0,1,0,0,2,4160,4160.0,0,1,7,12167,12167.0,0,3,17,23617,23617.0,0,6,22,33675,33675.0,0,8,0.0,-3,0.0,4.0,0
690563,6013.04,68,2,73510.0,2,0,0,0,1,2,2076,2076.0,529,2,6,8732,8732.0,529,4,13,20953,20953.0,529,8,24,32420,32420.0,529,12,1.0,-2,0.016317088217149906,4.0,0
229636,6019.93,66,2,82147.0,3,1,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
304726,6019.96,36,2,73510.0,2,0,0,0,1,4,7094,7094.0,549,2,10,13958,13958.0,549,4,16,22610,22610.0,1488,8,27,34277,34277.0,1488,11,0.0,-2,0.04341103363771625,4.0,0
187041,6021.84,44,2,73510.0,2,0,0,0,1,2,4428,4428.0,0,2,3,6531,6531.0,459,3,16,24187,24187.0,459,8,27,42100,42100.0,459,13,0.0,1,0.010902612826603325,4.0,0
510644,6021.84,6,2,73510.0,2,0,0,0,1,11,13151,13151.0,0,3,16,20590,20590.0,0,6,16,20590,20590.0,0,6,16,20590,20590.0,0,6,0.0,6,0.0,3.0,0
488268,6031.52,47,2,68157.0,3,0,0,0,1,4,6507,6507.0,0,3,5,7820,7820.0,646,4,27,46614,46614.0,646,10,34,59968,59968.0,1131,13,0.0,3,0.018860058697972252,4.0,0
452439,6032.74,31,2,73510.0,2,0,1,1,0,0,0,0.0,0,0,1,1245,1245.0,0,1,14,18445,18445.0,0,5,23,28332,28332.0,856,8,4.0,-1,0.030213186502894254,4.0,0
441964,6033.22,10,2,73510.0,2,0,0,0,1,9,10910,10910.0,339,3,12,13530,13530.0,339,5,15,16758,16758.0,339,7,15,16758,16758.0,339,7,0.0,6,0.020229144289294666,4.0,0
381308,6039.02,0,2,73510.0,2,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
718409,6039.02,66,2,73510.0,2,0,0,0,0,6,7910,7910.0,820,2,13,15698,15698.0,820,4,24,35938,35938.0,1359,7,30,46302,46302.0,1681,10,0.0,-1,0.03630512720832793,4.0,0
979168,6042.62,43,2,73510.0,2,1,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
395887,6045.63,34,2,92202.0,3,0,1,0,1,11,11329,11329.0,608,3,18,24501,24501.0,1612,6,29,40536,40536.0,1612,11,39,51192,51192.0,2268,16,0.0,4,0.04430379746835443,4.0,0
348448,6047.03,57,2,46831.0,3,0,1,1,0,4,6332,6332.0,0,1,9,17225,17225.0,357,3,20,33975,33975.0,357,7,29,50021,50021.0,357,11,1.0,-1,0.007137002458967234,4.0,0
577232,6047.03,43,2,46831.0,3,1,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
736004,6047.03,1,2,46831.0,3,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
878568,6047.03,66,2,46831.0,3,0,1,1,0,8,10590,10590.0,0,3,12,16374,16374.0,367,5,18,22938,22938.0,367,8,25,31188,31188.0,986,12,0.0,4,0.0316147236116455,4.0,0
608116,6048.57,19,2,73510.0,2,0,0,1,0,4,3391,3391.0,0,2,7,7471,7471.0,0,3,12,16690,16690.0,0,7,22,28714,28714.0,459,12,1.0,1,0.015985233683917254,4.0,0
825569,6051.64,34,2,73510.0,2,0,1,0,1,5,7403,7403.0,0,2,11,15547,15547.0,415,4,22,31929,31929.0,415,8,27,38957,38957.0,415,10,1.0,-1,0.010652771003927407,4.0,0
705496,6052.0,53,2,55564.0,3,0,0,0,0,4,8773,8773.0,460,2,6,10153,10153.0,460,3,19,34668,34668.0,889,7,32,59908,59908.0,889,12,0.0,2,0.014839420444681846,4.0,0
772395,6052.0,5,2,55564.0,3,0,0,0,0,6,6862,6862.0,768,2,9,11548,11548.0,768,3,9,11548,11548.0,768,3,9,11548,11548.0,768,3,0.0,3,0.06650502251472117,2.0,0
153987,6057.07,6,2,126642.0,4,0,1,1,0,0,0,0.0,0,0,2,3090,3090.0,0,2,2,3090,3090.0,0,2,2,3090,3090.0,0,2,4.0,-2,0.0,1.0,0
444904,6057.07,45,2,126642.0,4,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
759223,6057.07,8,2,126642.0,4,0,1,1,0,0,0,0.0,0,0,4,7107,7107.0,0,2,7,11509,11509.0,496,4,7,11509,11509.0,496,4,3.0,-4,0.04309670692501521,3.0,0
793178,6057.07,65,2,126642.0,4,0,1,1,0,9,8317,8317.0,625,3,13,16174,16174.0,625,5,24,30728,30728.0,625,10,31,36932,36932.0,625,13,0.0,5,0.016922993609877614,4.0,0
114493,6063.2,26,2,47036.0,3,0,0,0,1,3,3074,3074.0,0,2,5,4626,4626.0,0,3,10,16458,16458.0,677,5,25,39685,39685.0,677,9,1.0,1,0.017059342320776112,4.0,0
896592,6071.91,0,2,77085.0,4,0,0,0,0,3,2378,2378.0,0,2,8,8773,8773.0,0,4,20,35009,35009.0,582,8,29,53189,53189.0,1031,12,0.0,-2,0.019383707157494972,4.0,0
873415,6089.52,71,2,64100.0,1,0,1,0,1,7,9009,9009.0,0,2,13,16744,16744.0,0,5,26,33482,33482.0,0,9,34,44835,44835.0,401,13,0.0,1,0.008943905431024869,4.0,0
804259,6091.9,58,2,79655.0,3,0,0,0,0,5,9625,9625.0,0,3,9,16881,16881.0,0,6,18,30384,30384.0,0,11,33,55289,55289.0,0,16,0.0,1,0.0,4.0,0
906346,6091.9,25,2,79655.0,3,0,0,0,0,5,4500,4500.0,0,1,11,15872,15872.0,0,3,20,33422,33422.0,0,5,30,52820,52820.0,0,9,1.0,-1,0.0,4.0,0
212230,6102.31,54,2,63225.0,3,0,1,1,0,4,7811,7811.0,494,2,7,11762,11762.0,494,3,23,30899,30899.0,913,7,37,47867,47867.0,913,12,0.0,1,0.019073683330896023,4.0,0
391761,6102.95,16,2,73510.0,2,0,0,0,1,6,7773,7773.0,379,2,7,9714,9714.0,379,3,15,21013,21013.0,946,8,27,38336,38336.0,2315,12,1.0,5,0.06038710350584307,4.0,0
760645,6102.95,32,2,73510.0,2,0,1,0,1,7,8300,8300.0,417,3,9,13048,13048.0,417,4,19,23842,23842.0,417,6,26,33669,33669.0,417,9,0.0,5,0.012385280228103002,4.0,0
485280,6104.72,10,2,93975.0,3,0,0,1,0,10,12096,12096.0,0,3,13,18420,18420.0,0,5,17,25175,25175.0,0,7,17,25175,25175.0,0,7,0.0,7,0.0,4.0,0
818454,6104.72,8,2,93975.0,3,0,0,1,0,6,8122,8122.0,0,2,9,13461,13461.0,0,4,12,16617,16617.0,0,6,12,16617,16617.0,0,6,0.0,3,0.0,4.0,0
591476,6105.8,70,2,73510.0,2,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,2,3280,3280.0,0,1,9,12837,12837.0,0,5,11.0,0,0.0,3.0,1
593868,6106.47,23,2,75983.0,3,0,1,1,0,0,0,0.0,0,0,6,7952,7952.0,0,3,15,26440,26440.0,0,6,28,43122,43122.0,361,11,3.0,-6,0.00837159686470943,4.0,0
136230,6106.94,0,2,53081.0,1,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
749441,6106.94,42,2,53081.0,1,0,0,1,0,2,3839,3839.0,0,2,6,9429,9429.0,0,4,18,28321,28321.0,1044,9,28,41356,41356.0,1044,12,0.0,-2,0.02524422091111326,4.0,0
392582,6112.76,37,2,78185.0,3,0,1,1,0,6,6416,6416.0,0,2,11,14501,14501.0,0,4,30,44983,44983.0,445,10,33,46954,46954.0,445,11,0.0,1,0.009477360821229288,4.0,0
458773,6112.76,68,2,78185.0,3,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
713981,6117.03,18,2,73510.0,2,0,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,9,15316,15316.0,0,3,20,34677,34677.0,0,7,9.0,0,0.0,4.0,1
567865,6120.19,8,2,68380.0,1,0,0,1,0,3,5682,5682.0,693,1,5,9309,9309.0,693,3,8,13293,13293.0,1109,4,8,13293,13293.0,1109,4,2.0,1,0.08342736778755735,2.0,0
292049,6126.57,59,2,76645.0,3,0,0,1,0,6,8016,8016.0,0,1,11,15336,15336.0,0,3,28,37555,37555.0,0,9,33,44214,44214.0,541,11,0.0,1,0.012235943366354548,4.0,0
606811,6131.66,73,2,98334.0,3,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
444202,6134.39,0,2,64012.0,3,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
353486,6140.24,71,2,56868.0,3,0,1,1,0,6,9496,9496.0,523,2,12,22837,22837.0,523,4,21,38135,38135.0,523,7,25,45923,45923.0,1190,8,1.0,0,0.02591294122770725,4.0,0
952393,6140.24,0,2,56868.0,3,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
729677,6153.39,32,2,223427.0,5,0,0,1,0,7,9085,9085.0,0,3,7,9085,9085.0,0,3,25,31642,31642.0,344,8,35,47698,47698.0,344,11,0.0,7,0.007212042433645017,4.0,0
450888,6158.85,21,2,73510.0,2,0,0,0,1,2,2308,2308.0,0,1,5,7228,7228.0,0,2,15,26666,26666.0,399,6,21,36504,36504.0,399,9,2.0,-1,0.010930309007232084,4.0,0
238063,6159.01,72,2,103368.0,3,1,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
853826,6161.0,22,2,102878.0,3,0,1,0,1,7,9076,9076.0,0,3,8,10808,10808.0,0,4,22,37266,37266.0,340,8,29,48587,48587.0,797,12,0.0,6,0.016403564739539384,4.0,0
864967,6161.0,12,2,102878.0,3,0,0,0,1,8,14778,14778.0,0,2,9,16303,16303.0,0,3,18,26581,26581.0,0,6,18,26581,26581.0,0,6,0.0,7,0.0,3.0,0
312863,6162.37,22,2,73510.0,2,0,1,0,1,5,8015,8015.0,0,1,7,9533,9533.0,0,2,20,26511,26511.0,0,7,32,48789,48789.0,0,12,1.0,3,0.0,4.0,0
582244,6165.86,74,2,76459.0,3,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
412944,6167.85,61,2,51875.0,3,0,1,1,0,5,8625,8625.0,0,1,10,14200,14200.0,0,3,23,29858,29858.0,467,7,37,49688,49688.0,467,12,1.0,0,0.009398647560779263,4.0,0
899760,6172.39,0,2,73510.0,2,0,0,0,0,9,11016,11016.0,576,3,13,18594,18594.0,576,5,35,50920,50920.0,576,11,52,76430,76430.0,576,16,0.0,5,0.007536307732565747,4.0,0
506418,7072.93,3,2,98168.0,3,0,1,0,0,5,9846,14769.0,0,2,5,9846,14769.0,0,2,5,9846,14769.0,0,2,5,9846,14769.0,0,2,1.0,5,0.0,1.0,0
846732,6172.91,21,2,105053.0,3,0,0,1,0,11,15976,15976.0,0,3,14,20432,20432.0,0,5,30,51547,51547.0,0,10,38,63377,63377.0,0,14,0.0,8,0.0,4.0,0
505522,6177.11,0,2,76573.0,3,0,0,1,0,6,12410,12410.0,496,3,7,13539,13539.0,496,4,18,30766,30766.0,1051,9,38,53235,53235.0,1051,13,0.0,5,0.01974265051188128,4.0,0
766091,6177.11,0,2,76573.0,3,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
642020,6182.62,1,2,60355.0,1,0,1,1,0,10,22204,22204.0,0,3,13,27657,27657.0,0,5,43,68124,68124.0,0,11,52,78948,78948.0,964,14,0.0,7,0.01221056898211481,4.0,0
988927,6185.34,39,2,47288.0,3,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
417564,6185.97,56,2,127666.0,4,0,0,1,0,2,2826,2826.0,0,2,2,2826,2826.0,0,2,11,12674,12674.0,0,6,19,23918,23918.0,0,12,0.0,2,0.0,4.0,0
708337,6185.97,9,2,127666.0,4,0,1,1,0,4,2446,2446.0,0,2,9,13703,13703.0,0,4,12,20327,20327.0,0,5,12,20327,20327.0,0,5,1.0,-1,0.0,2.0,0
703711,6186.5,5,2,96575.0,3,0,1,0,0,11,21957,21957.0,424,3,18,32685,32685.0,424,5,18,32685,32685.0,424,5,18,32685,32685.0,424,5,0.0,4,0.012972311457855285,3.0,0
246690,7343.35,3,2,73510.0,2,0,1,0,1,12,15956,23934.0,0,2,16,19271,28906.5,0,4,16,19271,28906.5,0,4,16,19271,28906.5,0,4,1.0,8,0.0,2.0,0
669373,6189.12,18,2,73510.0,2,0,1,0,1,6,8772,8772.0,395,2,12,15570,15570.0,1014,5,21,30842,30842.0,1818,8,40,61692,61692.0,2906,14,0.0,0,0.04710497309213512,4.0,0
836443,6189.44,16,2,104404.0,3,0,0,1,0,8,12670,12670.0,0,3,11,17870,17870.0,320,5,23,34746,34746.0,320,10,33,56521,56521.0,843,13,0.0,5,0.014914810424444012,4.0,0
485557,6190.32,49,2,72423.0,1,0,1,1,0,5,7800,7800.0,337,2,6,9886,9886.0,337,3,14,20451,20451.0,709,7,22,32002,32002.0,709,11,0.0,4,0.02215486532091744,4.0,0
504589,6191.4,42,2,73510.0,2,0,0,1,0,9,15295,15295.0,0,3,14,23798,23798.0,0,5,25,35902,35902.0,0,9,29,39864,39864.0,574,11,0.0,4,0.014398956451936585,4.0,0
840326,6198.79,71,2,68827.0,1,0,1,0,0,12,16096,16096.0,0,3,14,17174,17174.0,0,4,21,26648,26648.0,0,6,29,39311,39311.0,784,9,0.0,10,0.019943527257001856,4.0,0
514369,6199.96,1,2,73510.0,2,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
756592,6199.96,74,2,73510.0,2,1,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
455991,6225.02,0,2,70746.0,3,0,0,1,0,8,7335,7335.0,442,2,11,10266,10266.0,1476,3,28,42900,42900.0,2145,8,32,48854,48854.0,2145,10,0.0,5,0.04390633315593401,4.0,0
625621,6225.02,41,2,70746.0,3,0,0,1,0,1,1463,1463.0,0,1,5,6147,6147.0,0,3,8,9642,9642.0,0,5,23,34933,34933.0,0,11,0.0,-3,0.0,4.0,0
603079,6232.69,73,2,279093.0,5,0,0,0,1,3,3501,3501.0,0,1,6,9271,9271.0,0,3,18,30583,30583.0,484,7,29,43103,43103.0,1023,13,1.0,0,0.023733846832007053,4.0,0
388448,6236.02,42,2,74173.0,3,0,0,0,1,7,8500,8500.0,0,2,8,10958,10958.0,0,3,18,29033,29033.0,563,6,29,50097,50097.0,563,10,0.0,6,0.011238197896081601,4.0,0
832663,6236.02,15,2,74173.0,3,0,1,0,1,7,5116,5116.0,0,3,8,6998,6998.0,514,4,20,18003,18003.0,514,7,23,25065,25065.0,1038,8,0.0,6,0.04141232794733692,4.0,0
454440,6238.05,23,2,73510.0,2,0,0,1,0,5,8869,8869.0,0,3,9,12482,12482.0,536,5,18,25222,25222.0,1187,9,23,34848,34848.0,1824,11,0.0,1,0.05234159779614325,4.0,0
902515,6238.05,17,2,73510.0,2,0,0,1,0,6,7884,7884.0,0,2,12,16350,16350.0,0,4,30,34259,34259.0,0,9,41,54376,54376.0,645,14,0.0,0,0.011861850816536708,4.0,0
876569,6239.26,28,2,73510.0,2,0,0,0,1,4,3228,3228.0,0,1,9,10492,10492.0,0,4,19,22024,22024.0,374,7,29,38880,38880.0,781,11,1.0,-1,0.020087448559670783,4.0,0
839967,6242.6,57,2,87286.0,3,0,0,1,0,3,6470,6470.0,575,2,6,11372,11372.0,575,3,13,24057,24057.0,575,5,21,33894,33894.0,1033,9,0.0,0,0.030477370626069512,4.0,0
151571,6243.09,5,2,86016.0,3,0,0,1,0,8,14608,14608.0,0,3,10,18954,18954.0,375,4,10,18954,18954.0,375,4,10,18954,18954.0,375,4,0.0,6,0.01978474200696423,3.0,0
570784,6245.44,38,2,90521.0,3,0,1,0,1,5,7663,7663.0,0,2,5,7663,7663.0,0,2,21,33285,33285.0,368,7,34,51714,51714.0,368,12,1.0,5,0.007116061414703949,4.0,0
170027,6245.58,25,2,60890.0,3,0,0,1,0,3,4776,4776.0,0,1,7,14379,14379.0,0,3,22,29996,29996.0,0,8,35,48258,48258.0,611,12,0.0,-1,0.012661113183306394,4.0,0
464771,6259.48,65,2,73510.0,2,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,6,5969,5969.0,0,3,18,27463,27463.0,384,8,9.0,0,0.01398244911335251,4.0,1
292164,6262.66,58,2,53939.0,3,0,1,1,0,2,1020,1020.0,0,1,4,4982,4982.0,0,2,11,17030,17030.0,0,5,20,29483,29483.0,0,8,2.0,0,0.0,4.0,0
738432,6262.66,19,2,53939.0,3,0,0,1,0,8,15165,15165.0,510,2,9,17534,17534.0,510,3,17,30858,30858.0,510,5,32,54022,54022.0,510,10,0.0,7,0.009440598274776942,4.0,0
101902,6265.34,17,2,73510.0,2,0,0,1,0,12,19880,19880.0,814,3,19,32221,32221.0,814,6,36,55233,55233.0,814,10,49,80158,80158.0,1302,13,0.0,5,0.01624292023254073,4.0,0
463606,6265.34,68,2,73510.0,2,0,0,1,0,6,7368,7368.0,683,1,11,14423,14423.0,683,4,20,30270,30270.0,683,7,30,47444,47444.0,683,10,0.0,1,0.014395919399713346,4.0,0
902277,7355.35,2,2,37897.0,3,0,0,1,0,8,14692,22038.0,0,2,11,21028,31542.0,455,4,11,21028,31542.0,455,4,11,21028,31542.0,455,4,0.0,5,0.01442521083000444,3.0,0
872158,6265.34,46,2,73510.0,2,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
352424,6273.17,72,2,47153.0,3,0,1,1,0,8,14178,14178.0,602,3,9,16592,16592.0,602,4,29,44813,44813.0,1167,10,36,56398,56398.0,1511,13,0.0,7,0.026791730203198694,4.0,0
100816,6273.91,63,2,97497.0,4,0,0,0,0,0,0,0.0,0,0,5,6615,6615.0,0,3,10,11913,11913.0,0,6,18,26996,26996.0,0,9,3.0,-5,0.0,3.0,0
986461,6273.91,8,2,97497.0,4,0,0,0,0,6,8736,8736.0,0,1,10,14078,14078.0,315,4,14,18666,18666.0,315,5,14,18666,18666.0,315,5,0.0,2,0.016875602700096432,3.0,0
183754,6274.56,19,2,73510.0,2,0,1,0,1,7,10963,10963.0,0,3,9,13811,13811.0,0,4,18,23533,23533.0,0,8,25,31481,31481.0,605,11,0.0,5,0.019217940980273816,4.0,0
931537,6275.16,36,2,73510.0,2,0,0,0,1,6,8031,8031.0,693,3,7,8578,8578.0,693,4,11,14952,14952.0,693,7,16,22319,22319.0,693,9,0.0,5,0.031049778215869888,4.0,0
215314,6277.01,29,2,73510.0,2,1,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
221287,6277.84,25,2,47291.0,3,0,0,0,1,8,10509,10509.0,0,3,14,16953,16953.0,0,5,22,30588,30588.0,388,9,28,38704,38704.0,388,12,0.0,2,0.010024803637866887,4.0,0
797845,6277.84,31,2,47291.0,3,0,1,0,1,10,7926,7926.0,0,2,13,11799,11799.0,642,3,26,35115,35115.0,1372,7,38,57659,57659.0,1372,11,0.0,7,0.02379507102100279,4.0,0
391106,6278.76,51,2,66788.0,3,0,1,1,0,0,0,0.0,0,0,3,4503,4503.0,608,2,10,10537,10537.0,608,5,15,15741,15741.0,608,8,3.0,-3,0.038625246172415986,4.0,0
519766,6278.76,58,2,66788.0,3,0,0,1,0,0,0,0.0,0,0,3,4779,4779.0,0,2,18,29992,29992.0,510,6,21,32980,32980.0,510,7,3.0,-3,0.015463917525773196,4.0,1
442956,6285.02,32,2,73510.0,2,0,1,1,0,9,11010,11010.0,0,2,12,15888,15888.0,0,3,26,34139,34139.0,0,7,36,50520,50520.0,0,11,0.0,6,0.0,4.0,0
713132,6285.48,49,2,55608.0,3,0,1,1,0,14,12913,12913.0,368,3,17,17461,17461.0,368,5,33,43285,43285.0,972,11,52,70969,70969.0,972,16,0.0,11,0.013696120841494174,4.0,0
241967,6288.16,18,2,73510.0,2,0,1,1,0,1,1122,1122.0,0,1,5,10842,10842.0,0,3,23,45102,45102.0,0,8,32,60214,60214.0,348,12,0.0,-3,0.005779386853555652,4.0,0
419648,6289.01,10,2,68691.0,3,0,1,0,0,2,4556,4556.0,0,1,6,13576,13576.0,0,2,8,17272,17272.0,0,3,8,17272,17272.0,0,3,2.0,-2,0.0,2.0,0
557469,6289.01,41,2,68691.0,3,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
253601,6289.95,23,2,49817.0,3,0,0,1,0,7,11331,11331.0,406,3,11,19978,19978.0,875,5,24,39825,39825.0,875,9,34,57284,57284.0,875,13,0.0,3,0.015274771314852316,4.0,0
941170,6289.95,29,2,49817.0,3,0,1,1,0,9,15879,15879.0,0,2,13,24347,24347.0,0,4,25,37405,37405.0,0,8,39,52477,52477.0,0,13,0.0,5,0.0,4.0,0
333680,6291.66,55,2,97115.0,3,0,0,1,0,5,11040,11040.0,0,1,6,13239,13239.0,0,2,18,35067,35067.0,410,7,28,51348,51348.0,410,13,0.0,4,0.007984731635117238,4.0,0
545917,6291.66,32,2,97115.0,3,0,1,1,0,1,2293,2293.0,0,1,7,11653,11653.0,0,4,14,20750,20750.0,458,7,24,35564,35564.0,458,11,2.0,-5,0.012878191429535486,4.0,0
444060,6292.74,8,2,51354.0,3,0,0,1,0,3,5646,5646.0,0,2,7,8274,8274.0,0,3,12,15089,15089.0,0,5,12,15089,15089.0,0,5,1.0,-1,0.0,3.0,0
572647,6300.44,9,2,80501.0,1,0,0,0,1,5,6860,6860.0,0,2,9,14530,14530.0,0,5,13,18306,18306.0,0,6,13,18306,18306.0,0,6,0.0,1,0.0,4.0,0
311684,6307.5,56,2,73510.0,2,0,1,1,0,2,1820,1820.0,0,2,9,13422,13422.0,0,5,14,21235,21235.0,608,7,27,43520,43520.0,608,12,0.0,-5,0.013970588235294118,4.0,0
357173,6307.5,55,2,73510.0,2,0,1,1,0,9,13308,13308.0,0,2,13,20216,20216.0,0,3,30,45786,45786.0,429,8,40,59171,59171.0,429,13,0.0,5,0.00725017322674959,4.0,0
489501,6314.49,24,2,80895.0,3,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,1809,1809.0,0,1,17.0,0,0.0,1.0,1
193020,7356.01,2,2,58844.0,3,0,1,1,0,1,861,1291.5,0,1,3,2931,4396.5,0,2,3,2931,4396.5,0,2,3,2931,4396.5,0,2,2.0,-1,0.0,2.0,0
418958,6328.18,40,2,73510.0,2,0,1,0,1,6,4019,4019.0,386,2,12,13550,13550.0,386,4,20,22671,22671.0,386,8,34,46346,46346.0,386,14,0.0,0,0.008328658352392871,4.0,0
146702,7385.36,4,2,71633.0,3,0,1,1,0,11,21497,32245.5,0,2,11,21497,32245.5,0,2,11,21497,32245.5,0,2,11,21497,32245.5,0,2,0.0,11,0.0,2.0,0
719213,6333.03,55,2,84400.0,3,0,1,0,0,4,5913,5913.0,0,3,10,18271,18271.0,0,5,24,36806,36806.0,0,9,30,48627,48627.0,517,11,0.0,-2,0.01063195344150369,4.0,0
